fold,train_set,test_set,feature_set,accuracy,f1_weighted,precision_weighted,recall_weighted,kappa,Model,Test_Lang,Features,col
0,mono_tagalog,tagalog_test,trad,50.9434,0.502,0.509,0.256,0.2535,TGL,TGL,TRAD,TGL | TRAD
2,bi_tagalog_cebuano,tagalog_test,all_xlmr,58.4906,0.584,0.585,0.214,0.367,CEB+TGL,TGL,ALL (XLM-R),TGL | ALL (XLM-R)
2,bi_tagalog_cebuano,bikol_test,all_xlmr,60.0,0.675,0.6,0.163,0.4059,CEB+TGL,BCL,ALL (XLM-R),BCL | ALL (XLM-R)
2,bi_tagalog_cebuano,cebuano_test,all_xlmr,77.1429,0.761,0.771,0.128,0.6355,CEB+TGL,CEB,ALL (XLM-R),CEB | ALL (XLM-R)
2,all_languages,tagalog_test,trad,56.6038,0.571,0.566,0.216,0.3429,ALL,TGL,TRAD,TGL | TRAD
2,all_languages,bikol_test,trad,53.3333,0.589,0.533,0.199,0.3237,ALL,BCL,TRAD,BCL | TRAD
2,all_languages,cebuano_test,trad,85.7143,0.857,0.857,0.09,0.7727,ALL,CEB,TRAD,CEB | TRAD
2,all_languages,tagalog_test,trad_clgsngo,50.9434,0.508,0.509,0.241,0.2591,ALL,TGL,TRAD+CrossNGO,TGL | TRAD+CrossNGO
2,all_languages,bikol_test,trad_clgsngo,73.3333,0.751,0.733,0.136,0.5833,ALL,BCL,TRAD+CrossNGO,BCL | TRAD+CrossNGO
2,all_languages,cebuano_test,trad_clgsngo,80.0,0.794,0.8,0.127,0.6791,ALL,CEB,TRAD+CrossNGO,CEB | TRAD+CrossNGO
2,all_languages,tagalog_test,mbert,47.1698,0.482,0.472,0.256,0.2098,ALL,TGL,mBERT Embdng,TGL | mBERT Embdng
2,all_languages,bikol_test,mbert,66.6667,0.713,0.667,0.242,0.435,ALL,BCL,mBERT Embdng,BCL | mBERT Embdng
2,all_languages,cebuano_test,mbert,75.7143,0.738,0.757,0.141,0.6095,ALL,CEB,mBERT Embdng,CEB | mBERT Embdng
2,all_languages,tagalog_test,all,52.8302,0.556,0.528,0.232,0.2884,ALL,TGL,ALL (mBERT),TGL | ALL (mBERT)
2,all_languages,bikol_test,all,63.3333,0.547,0.633,0.249,0.3785,ALL,BCL,ALL (mBERT),BCL | ALL (mBERT)
2,all_languages,cebuano_test,all,77.1429,0.79,0.771,0.164,0.6248,ALL,CEB,ALL (mBERT),CEB | ALL (mBERT)
2,all_languages,tagalog_test,xlmr,52.8302,0.538,0.528,0.234,0.2869,ALL,TGL,XLM-R Embdng,TGL | XLM-R Embdng
2,all_languages,bikol_test,xlmr,73.3333,0.0,0.733,0.194,0.5376,ALL,BCL,XLM-R Embdng,BCL | XLM-R Embdng
2,all_languages,cebuano_test,xlmr,80.0,0.819,0.8,0.147,0.6742,ALL,CEB,XLM-R Embdng,CEB | XLM-R Embdng
2,all_languages,tagalog_test,all_xlmr,47.1698,0.497,0.472,0.254,0.2094,ALL,TGL,ALL (XLM-R),TGL | ALL (XLM-R)
2,all_languages,bikol_test,all_xlmr,66.6667,0.578,0.667,0.22,0.435,ALL,BCL,ALL (XLM-R),BCL | ALL (XLM-R)
2,all_languages,cebuano_test,all_xlmr,75.7143,0.741,0.757,0.163,0.6048,ALL,CEB,ALL (XLM-R),CEB | ALL (XLM-R)
3,mono_tagalog,tagalog_test,trad,52.8302,0.526,0.528,0.252,0.276,TGL,TGL,TRAD,TGL | TRAD
3,mono_tagalog,bikol_test,trad,50.0,0.534,0.5,0.214,0.2562,TGL,BCL,TRAD,BCL | TRAD
3,mono_tagalog,cebuano_test,trad,44.2857,0.555,0.443,0.253,0.1814,TGL,CEB,TRAD,CEB | TRAD
3,mono_tagalog,tagalog_test,trad_clgsngo,50.9434,0.515,0.509,0.266,0.2433,TGL,TGL,TRAD+CrossNGO,TGL | TRAD+CrossNGO
3,mono_tagalog,bikol_test,trad_clgsngo,53.3333,0.674,0.533,0.204,0.2965,TGL,BCL,TRAD+CrossNGO,BCL | TRAD+CrossNGO
3,mono_tagalog,cebuano_test,trad_clgsngo,45.7143,0.636,0.457,0.227,0.2197,TGL,CEB,TRAD+CrossNGO,CEB | TRAD+CrossNGO
3,mono_tagalog,tagalog_test,mbert,43.3962,0.427,0.434,0.318,0.1167,TGL,TGL,mBERT Embdng,TGL | mBERT Embdng
3,mono_tagalog,bikol_test,mbert,43.3333,0.726,0.433,0.176,0.2226,TGL,BCL,mBERT Embdng,BCL | mBERT Embdng
3,mono_tagalog,cebuano_test,mbert,35.7143,0.445,0.357,0.312,0.0449,TGL,CEB,mBERT Embdng,CEB | mBERT Embdng
3,mono_tagalog,tagalog_test,all,52.8302,0.555,0.528,0.269,0.2659,TGL,TGL,ALL (mBERT),TGL | ALL (mBERT)
3,mono_tagalog,bikol_test,all,40.0,0.604,0.4,0.195,0.1768,TGL,BCL,ALL (mBERT),BCL | ALL (mBERT)
3,mono_tagalog,cebuano_test,all,37.1429,0.526,0.371,0.299,0.0723,TGL,CEB,ALL (mBERT),CEB | ALL (mBERT)
3,mono_tagalog,tagalog_test,xlmr,50.9434,0.557,0.509,0.285,0.2323,TGL,TGL,XLM-R Embdng,TGL | XLM-R Embdng
3,mono_tagalog,bikol_test,xlmr,26.6667,0.189,0.267,0.266,0.0045,TGL,BCL,XLM-R Embdng,BCL | XLM-R Embdng
3,mono_tagalog,cebuano_test,xlmr,34.2857,0.435,0.343,0.299,0.0456,TGL,CEB,XLM-R Embdng,CEB | XLM-R Embdng
3,mono_tagalog,tagalog_test,all_xlmr,52.8302,0.641,0.528,0.277,0.2565,TGL,TGL,ALL (XLM-R),TGL | ALL (XLM-R)
3,mono_tagalog,bikol_test,all_xlmr,43.3333,0.686,0.433,0.207,0.1981,TGL,BCL,ALL (XLM-R),BCL | ALL (XLM-R)
3,mono_tagalog,cebuano_test,all_xlmr,42.8571,0.651,0.429,0.232,0.1933,TGL,CEB,ALL (XLM-R),CEB | ALL (XLM-R)
3,mono_bikol,tagalog_test,trad,43.3962,0.548,0.434,0.243,0.1787,BCL,TGL,TRAD,TGL | TRAD
3,mono_bikol,bikol_test,trad,80.0,0.792,0.8,0.106,0.6837,BCL,BCL,TRAD,BCL | TRAD
3,mono_bikol,cebuano_test,trad,57.1429,0.0,0.571,0.35,0.2408,BCL,CEB,TRAD,CEB | TRAD
3,mono_bikol,tagalog_test,trad_clgsngo,39.6226,0.543,0.396,0.258,0.128,BCL,TGL,TRAD+CrossNGO,TGL | TRAD+CrossNGO
3,mono_bikol,bikol_test,trad_clgsngo,76.6667,0.729,0.767,0.143,0.6196,BCL,BCL,TRAD+CrossNGO,BCL | TRAD+CrossNGO
3,mono_bikol,cebuano_test,trad_clgsngo,57.1429,0.0,0.571,0.35,0.2408,BCL,CEB,TRAD+CrossNGO,CEB | TRAD+CrossNGO
3,mono_bikol,tagalog_test,mbert,26.4151,0.0,0.264,0.264,0.0,BCL,TGL,mBERT Embdng,TGL | mBERT Embdng
3,mono_bikol,bikol_test,mbert,70.0,0.0,0.7,0.192,0.5037,BCL,BCL,mBERT Embdng,BCL | mBERT Embdng
3,mono_bikol,cebuano_test,mbert,62.8571,0.0,0.629,0.299,0.3569,BCL,CEB,mBERT Embdng,CEB | mBERT Embdng
3,mono_bikol,tagalog_test,all,28.3019,0.0,0.283,0.262,0.02,BCL,TGL,ALL (mBERT),TGL | ALL (mBERT)
3,mono_bikol,bikol_test,all,80.0,0.0,0.8,0.134,0.6654,BCL,BCL,ALL (mBERT),BCL | ALL (mBERT)
3,mono_bikol,cebuano_test,all,58.5714,0.0,0.586,0.337,0.2703,BCL,CEB,ALL (mBERT),CEB | ALL (mBERT)
3,mono_bikol,tagalog_test,xlmr,26.4151,0.0,0.264,0.264,0.0,BCL,TGL,XLM-R Embdng,TGL | XLM-R Embdng
3,mono_bikol,bikol_test,xlmr,76.6667,0.0,0.767,0.154,0.6111,BCL,BCL,XLM-R Embdng,BCL | XLM-R Embdng
3,mono_bikol,cebuano_test,xlmr,57.1429,0.0,0.571,0.35,0.2408,BCL,CEB,XLM-R Embdng,CEB | XLM-R Embdng
3,mono_bikol,tagalog_test,all_xlmr,26.4151,0.0,0.264,0.264,0.0,BCL,TGL,ALL (XLM-R),TGL | ALL (XLM-R)
3,mono_bikol,bikol_test,all_xlmr,73.3333,0.0,0.733,0.179,0.5539,BCL,BCL,ALL (XLM-R),BCL | ALL (XLM-R)
3,mono_bikol,cebuano_test,all_xlmr,58.5714,0.0,0.586,0.345,0.2661,BCL,CEB,ALL (XLM-R),CEB | ALL (XLM-R)
3,mono_cebuano,tagalog_test,trad,49.0566,0.528,0.491,0.293,0.2001,CEB,TGL,TRAD,TGL | TRAD
3,mono_cebuano,bikol_test,trad,36.6667,0.657,0.367,0.235,0.1066,CEB,BCL,TRAD,BCL | TRAD
3,mono_cebuano,cebuano_test,trad,74.2857,0.747,0.743,0.143,0.5912,CEB,CEB,TRAD,CEB | TRAD
3,mono_cebuano,tagalog_test,trad_clgsngo,45.283,0.461,0.453,0.312,0.1433,CEB,TGL,TRAD+CrossNGO,TGL | TRAD+CrossNGO
3,mono_cebuano,bikol_test,trad_clgsngo,46.6667,0.69,0.467,0.21,0.2393,CEB,BCL,TRAD+CrossNGO,BCL | TRAD+CrossNGO
3,mono_cebuano,cebuano_test,trad_clgsngo,68.5714,0.67,0.686,0.173,0.4967,CEB,CEB,TRAD+CrossNGO,CEB | TRAD+CrossNGO
3,mono_cebuano,tagalog_test,mbert,43.3962,0.422,0.434,0.296,0.134,CEB,TGL,mBERT Embdng,TGL | mBERT Embdng
3,mono_cebuano,bikol_test,mbert,50.0,0.638,0.5,0.186,0.2754,CEB,BCL,mBERT Embdng,BCL | mBERT Embdng
3,mono_cebuano,cebuano_test,mbert,75.7143,0.748,0.757,0.127,0.616,CEB,CEB,mBERT Embdng,CEB | mBERT Embdng
3,mono_cebuano,tagalog_test,all,43.3962,0.454,0.434,0.316,0.122,CEB,TGL,ALL (mBERT),TGL | ALL (mBERT)
3,mono_cebuano,bikol_test,all,56.6667,0.642,0.567,0.202,0.3478,CEB,BCL,ALL (mBERT),BCL | ALL (mBERT)
3,mono_cebuano,cebuano_test,all,74.2857,0.73,0.743,0.145,0.5882,CEB,CEB,ALL (mBERT),CEB | ALL (mBERT)
3,mono_cebuano,tagalog_test,xlmr,35.8491,0.421,0.358,0.285,0.0726,CEB,TGL,XLM-R Embdng,TGL | XLM-R Embdng
3,mono_cebuano,bikol_test,xlmr,60.0,0.717,0.6,0.221,0.3662,CEB,BCL,XLM-R Embdng,BCL | XLM-R Embdng
3,mono_cebuano,cebuano_test,xlmr,71.4286,0.702,0.714,0.158,0.5459,CEB,CEB,XLM-R Embdng,CEB | XLM-R Embdng
3,mono_cebuano,tagalog_test,all_xlmr,37.7358,0.434,0.377,0.279,0.0971,CEB,TGL,ALL (XLM-R),TGL | ALL (XLM-R)
3,mono_cebuano,bikol_test,all_xlmr,50.0,0.674,0.5,0.235,0.2487,CEB,BCL,ALL (XLM-R),BCL | ALL (XLM-R)
3,mono_cebuano,cebuano_test,all_xlmr,74.2857,0.725,0.743,0.139,0.5874,CEB,CEB,ALL (XLM-R),CEB | ALL (XLM-R)
3,bi_bikol_tagalog,tagalog_test,trad,49.0566,0.529,0.491,0.233,0.2468,TGL+BCL,TGL,TRAD,TGL | TRAD
3,bi_bikol_tagalog,bikol_test,trad,76.6667,0.776,0.767,0.104,0.6398,TGL+BCL,BCL,TRAD,BCL | TRAD
3,bi_bikol_tagalog,cebuano_test,trad,55.7143,0.568,0.557,0.293,0.2798,TGL+BCL,CEB,TRAD,CEB | TRAD
3,bi_bikol_tagalog,tagalog_test,trad_clgsngo,49.0566,0.501,0.491,0.252,0.2302,TGL+BCL,TGL,TRAD+CrossNGO,TGL | TRAD+CrossNGO
3,bi_bikol_tagalog,bikol_test,trad_clgsngo,80.0,0.815,0.8,0.089,0.6923,TGL+BCL,BCL,TRAD+CrossNGO,BCL | TRAD+CrossNGO
3,bi_bikol_tagalog,cebuano_test,trad_clgsngo,55.7143,0.565,0.557,0.314,0.2632,TGL+BCL,CEB,TRAD+CrossNGO,CEB | TRAD+CrossNGO
3,bi_bikol_tagalog,tagalog_test,mbert,45.283,0.442,0.453,0.295,0.1583,TGL+BCL,TGL,mBERT Embdng,TGL | mBERT Embdng
3,bi_bikol_tagalog,bikol_test,mbert,66.6667,0.0,0.667,0.205,0.4526,TGL+BCL,BCL,mBERT Embdng,BCL | mBERT Embdng
3,bi_bikol_tagalog,cebuano_test,mbert,64.2857,0.747,0.643,0.286,0.3838,TGL+BCL,CEB,mBERT Embdng,CEB | mBERT Embdng
3,bi_bikol_tagalog,tagalog_test,all,45.283,0.465,0.453,0.307,0.1508,TGL+BCL,TGL,ALL (mBERT),TGL | ALL (mBERT)
3,bi_bikol_tagalog,bikol_test,all,66.6667,0.0,0.667,0.212,0.4505,TGL+BCL,BCL,ALL (mBERT),BCL | ALL (mBERT)
3,bi_bikol_tagalog,cebuano_test,all,61.4286,0.561,0.614,0.283,0.3465,TGL+BCL,CEB,ALL (mBERT),CEB | ALL (mBERT)
3,bi_bikol_tagalog,tagalog_test,xlmr,50.9434,0.478,0.509,0.268,0.2374,TGL+BCL,TGL,XLM-R Embdng,TGL | XLM-R Embdng
3,bi_bikol_tagalog,bikol_test,xlmr,73.3333,0.0,0.733,0.173,0.5572,TGL+BCL,BCL,XLM-R Embdng,BCL | XLM-R Embdng
3,bi_bikol_tagalog,cebuano_test,xlmr,61.4286,0.638,0.614,0.304,0.3338,TGL+BCL,CEB,XLM-R Embdng,CEB | XLM-R Embdng
3,bi_bikol_tagalog,tagalog_test,all_xlmr,47.1698,0.482,0.472,0.29,0.1868,TGL+BCL,TGL,ALL (XLM-R),TGL | ALL (XLM-R)
3,bi_bikol_tagalog,bikol_test,all_xlmr,76.6667,0.0,0.767,0.147,0.6125,TGL+BCL,BCL,ALL (XLM-R),BCL | ALL (XLM-R)
3,bi_bikol_tagalog,cebuano_test,all_xlmr,60.0,0.713,0.6,0.324,0.298,TGL+BCL,CEB,ALL (XLM-R),CEB | ALL (XLM-R)
3,bi_cebuano_bikol,tagalog_test,trad,43.3962,0.49,0.434,0.28,0.1484,BCL+CEB,TGL,TRAD,TGL | TRAD
3,bi_cebuano_bikol,bikol_test,trad,63.3333,0.743,0.633,0.168,0.4454,BCL+CEB,BCL,TRAD,BCL | TRAD
3,bi_cebuano_bikol,cebuano_test,trad,68.5714,0.718,0.686,0.208,0.4841,BCL+CEB,CEB,TRAD,CEB | TRAD
3,bi_cebuano_bikol,tagalog_test,trad_clgsngo,41.5094,0.439,0.415,0.294,0.1176,BCL+CEB,TGL,TRAD+CrossNGO,TGL | TRAD+CrossNGO
3,bi_cebuano_bikol,bikol_test,trad_clgsngo,73.3333,0.846,0.733,0.154,0.5782,BCL+CEB,BCL,TRAD+CrossNGO,BCL | TRAD+CrossNGO
3,bi_cebuano_bikol,cebuano_test,trad_clgsngo,71.4286,0.725,0.714,0.184,0.5346,BCL+CEB,CEB,TRAD+CrossNGO,CEB | TRAD+CrossNGO
3,bi_cebuano_bikol,tagalog_test,mbert,33.9623,0.0,0.34,0.326,0.0107,BCL+CEB,TGL,mBERT Embdng,TGL | mBERT Embdng
3,bi_cebuano_bikol,bikol_test,mbert,70.0,0.0,0.7,0.186,0.5055,BCL+CEB,BCL,mBERT Embdng,BCL | mBERT Embdng
3,bi_cebuano_bikol,cebuano_test,mbert,70.0,0.667,0.7,0.178,0.5124,BCL+CEB,CEB,mBERT Embdng,CEB | mBERT Embdng
3,bi_cebuano_bikol,tagalog_test,all,35.8491,0.571,0.358,0.319,0.0369,BCL+CEB,TGL,ALL (mBERT),TGL | ALL (mBERT)
3,bi_cebuano_bikol,bikol_test,all,76.6667,0.834,0.767,0.141,0.6189,BCL+CEB,BCL,ALL (mBERT),BCL | ALL (mBERT)
3,bi_cebuano_bikol,cebuano_test,all,70.0,0.665,0.7,0.192,0.5087,BCL+CEB,CEB,ALL (mBERT),CEB | ALL (mBERT)
3,bi_cebuano_bikol,tagalog_test,xlmr,35.8491,0.317,0.358,0.253,0.0972,BCL+CEB,TGL,XLM-R Embdng,TGL | XLM-R Embdng
3,bi_cebuano_bikol,bikol_test,xlmr,73.3333,0.619,0.733,0.156,0.5628,BCL+CEB,BCL,XLM-R Embdng,BCL | XLM-R Embdng
3,bi_cebuano_bikol,cebuano_test,xlmr,71.4286,0.703,0.714,0.193,0.5275,BCL+CEB,CEB,XLM-R Embdng,CEB | XLM-R Embdng
3,bi_cebuano_bikol,tagalog_test,all_xlmr,33.9623,0.0,0.34,0.26,0.0757,BCL+CEB,TGL,ALL (XLM-R),TGL | ALL (XLM-R)
3,bi_cebuano_bikol,bikol_test,all_xlmr,73.3333,0.619,0.733,0.156,0.5628,BCL+CEB,BCL,ALL (XLM-R),BCL | ALL (XLM-R)
3,bi_cebuano_bikol,cebuano_test,all_xlmr,72.8571,0.731,0.729,0.187,0.5516,BCL+CEB,CEB,ALL (XLM-R),CEB | ALL (XLM-R)
3,bi_tagalog_cebuano,tagalog_test,trad,56.6038,0.562,0.566,0.24,0.3269,CEB+TGL,TGL,TRAD,TGL | TRAD
3,bi_tagalog_cebuano,bikol_test,trad,60.0,0.731,0.6,0.188,0.397,CEB+TGL,BCL,TRAD,BCL | TRAD
3,bi_tagalog_cebuano,cebuano_test,trad,71.4286,0.706,0.714,0.157,0.5455,CEB+TGL,CEB,TRAD,CEB | TRAD
3,bi_tagalog_cebuano,tagalog_test,trad_clgsngo,54.717,0.528,0.547,0.246,0.2984,CEB+TGL,TGL,TRAD+CrossNGO,TGL | TRAD+CrossNGO
3,bi_tagalog_cebuano,bikol_test,trad_clgsngo,53.3333,0.735,0.533,0.171,0.3291,CEB+TGL,BCL,TRAD+CrossNGO,BCL | TRAD+CrossNGO
3,bi_tagalog_cebuano,cebuano_test,trad_clgsngo,71.4286,0.708,0.714,0.163,0.5444,CEB+TGL,CEB,TRAD+CrossNGO,CEB | TRAD+CrossNGO
3,bi_tagalog_cebuano,tagalog_test,mbert,50.9434,0.561,0.509,0.284,0.2319,CEB+TGL,TGL,mBERT Embdng,TGL | mBERT Embdng
3,bi_tagalog_cebuano,bikol_test,mbert,40.0,0.522,0.4,0.228,0.1536,CEB+TGL,BCL,mBERT Embdng,BCL | mBERT Embdng
3,bi_tagalog_cebuano,cebuano_test,mbert,74.2857,0.729,0.743,0.146,0.59,CEB+TGL,CEB,mBERT Embdng,CEB | mBERT Embdng
3,bi_tagalog_cebuano,tagalog_test,all,49.0566,0.464,0.491,0.279,0.2085,CEB+TGL,TGL,ALL (mBERT),TGL | ALL (mBERT)
3,bi_tagalog_cebuano,bikol_test,all,50.0,0.672,0.5,0.213,0.2586,CEB+TGL,BCL,ALL (mBERT),BCL | ALL (mBERT)
3,bi_tagalog_cebuano,cebuano_test,all,74.2857,0.736,0.743,0.132,0.5926,CEB+TGL,CEB,ALL (mBERT),CEB | ALL (mBERT)
3,bi_tagalog_cebuano,tagalog_test,xlmr,41.5094,0.418,0.415,0.32,0.0992,CEB+TGL,TGL,XLM-R Embdng,TGL | XLM-R Embdng
3,bi_tagalog_cebuano,bikol_test,xlmr,60.0,0.685,0.6,0.199,0.3772,CEB+TGL,BCL,XLM-R Embdng,BCL | XLM-R Embdng
3,bi_tagalog_cebuano,cebuano_test,xlmr,71.4286,0.703,0.714,0.151,0.5455,CEB+TGL,CEB,XLM-R Embdng,CEB | XLM-R Embdng
3,bi_tagalog_cebuano,tagalog_test,all_xlmr,45.283,0.445,0.453,0.299,0.156,CEB+TGL,TGL,ALL (XLM-R),TGL | ALL (XLM-R)
3,bi_tagalog_cebuano,bikol_test,all_xlmr,46.6667,0.645,0.467,0.243,0.1987,CEB+TGL,BCL,ALL (XLM-R),BCL | ALL (XLM-R)
3,bi_tagalog_cebuano,cebuano_test,all_xlmr,72.8571,0.721,0.729,0.138,0.57,CEB+TGL,CEB,ALL (XLM-R),CEB | ALL (XLM-R)
3,all_languages,tagalog_test,trad,64.1509,0.64,0.642,0.19,0.4515,ALL,TGL,TRAD,TGL | TRAD
3,all_languages,bikol_test,trad,70.0,0.771,0.7,0.13,0.5431,ALL,BCL,TRAD,BCL | TRAD
3,all_languages,cebuano_test,trad,71.4286,0.702,0.714,0.179,0.5352,ALL,CEB,TRAD,CEB | TRAD
3,all_languages,tagalog_test,trad_clgsngo,50.9434,0.499,0.509,0.263,0.2445,ALL,TGL,TRAD+CrossNGO,TGL | TRAD+CrossNGO
3,all_languages,bikol_test,trad_clgsngo,66.6667,0.705,0.667,0.144,0.4907,ALL,BCL,TRAD+CrossNGO,BCL | TRAD+CrossNGO
3,all_languages,cebuano_test,trad_clgsngo,67.1429,0.652,0.671,0.21,0.4632,ALL,CEB,TRAD+CrossNGO,CEB | TRAD+CrossNGO
3,all_languages,tagalog_test,mbert,47.1698,0.453,0.472,0.291,0.1801,ALL,TGL,mBERT Embdng,TGL | mBERT Embdng
3,all_languages,bikol_test,mbert,66.6667,0.0,0.667,0.205,0.4526,ALL,BCL,mBERT Embdng,BCL | mBERT Embdng
3,all_languages,cebuano_test,mbert,78.5714,0.779,0.786,0.121,0.6557,ALL,CEB,mBERT Embdng,CEB | mBERT Embdng
3,all_languages,tagalog_test,all,43.3962,0.42,0.434,0.316,0.1176,ALL,TGL,ALL (mBERT),TGL | ALL (mBERT)
3,all_languages,bikol_test,all,66.6667,0.602,0.667,0.188,0.4595,ALL,BCL,ALL (mBERT),BCL | ALL (mBERT)
3,all_languages,cebuano_test,all,74.2857,0.723,0.743,0.146,0.5882,ALL,CEB,ALL (mBERT),CEB | ALL (mBERT)
3,all_languages,tagalog_test,xlmr,45.283,0.452,0.453,0.281,0.1705,ALL,TGL,XLM-R Embdng,TGL | XLM-R Embdng
3,all_languages,bikol_test,xlmr,66.6667,0.0,0.667,0.205,0.4526,ALL,BCL,XLM-R Embdng,BCL | XLM-R Embdng
3,all_languages,cebuano_test,xlmr,71.4286,0.693,0.714,0.172,0.5352,ALL,CEB,XLM-R Embdng,CEB | XLM-R Embdng
3,all_languages,tagalog_test,all_xlmr,39.6226,0.392,0.396,0.314,0.0808,ALL,TGL,ALL (XLM-R),TGL | ALL (XLM-R)
3,all_languages,bikol_test,all_xlmr,70.0,0.0,0.7,0.18,0.5073,ALL,BCL,ALL (XLM-R),BCL | ALL (XLM-R)
3,all_languages,cebuano_test,all_xlmr,71.4286,0.687,0.714,0.165,0.5376,ALL,CEB,ALL (XLM-R),CEB | ALL (XLM-R)
4,mono_tagalog,tagalog_test,trad,41.5094,0.398,0.415,0.313,0.0982,TGL,TGL,TRAD,TGL | TRAD
4,mono_tagalog,bikol_test,trad,46.6667,0.542,0.467,0.183,0.257,TGL,BCL,TRAD,BCL | TRAD
4,mono_tagalog,cebuano_test,trad,44.9275,0.567,0.449,0.248,0.1979,TGL,CEB,TRAD,CEB | TRAD
4,mono_tagalog,tagalog_test,trad_clgsngo,52.8302,0.542,0.528,0.261,0.272,TGL,TGL,TRAD+CrossNGO,TGL | TRAD+CrossNGO
4,mono_tagalog,bikol_test,trad_clgsngo,46.6667,0.457,0.467,0.207,0.2405,TGL,BCL,TRAD+CrossNGO,BCL | TRAD+CrossNGO
4,mono_tagalog,cebuano_test,trad_clgsngo,46.3768,0.61,0.464,0.235,0.22,TGL,CEB,TRAD+CrossNGO,CEB | TRAD+CrossNGO
4,mono_tagalog,tagalog_test,mbert,41.5094,0.444,0.415,0.326,0.1012,TGL,TGL,mBERT Embdng,TGL | mBERT Embdng
4,mono_tagalog,bikol_test,mbert,30.0,0.631,0.3,0.209,0.083,TGL,BCL,mBERT Embdng,BCL | mBERT Embdng
4,mono_tagalog,cebuano_test,mbert,27.5362,0.0,0.275,0.333,-0.0528,TGL,CEB,mBERT Embdng,CEB | mBERT Embdng
4,mono_tagalog,tagalog_test,all,43.3962,0.447,0.434,0.313,0.1283,TGL,TGL,ALL (mBERT),TGL | ALL (mBERT)
4,mono_tagalog,bikol_test,all,30.0,0.0,0.3,0.175,0.1064,TGL,BCL,ALL (mBERT),BCL | ALL (mBERT)
4,mono_tagalog,cebuano_test,all,34.7826,0.463,0.348,0.316,0.0369,TGL,CEB,ALL (mBERT),CEB | ALL (mBERT)
4,mono_tagalog,tagalog_test,xlmr,62.2642,0.667,0.623,0.219,0.4121,TGL,TGL,XLM-R Embdng,TGL | XLM-R Embdng
4,mono_tagalog,bikol_test,xlmr,30.0,0.0,0.3,0.197,0.0935,TGL,BCL,XLM-R Embdng,BCL | XLM-R Embdng
4,mono_tagalog,cebuano_test,xlmr,31.8841,0.46,0.319,0.29,0.0317,TGL,CEB,XLM-R Embdng,CEB | XLM-R Embdng
4,mono_tagalog,tagalog_test,all_xlmr,52.8302,0.551,0.528,0.268,0.2659,TGL,TGL,ALL (XLM-R),TGL | ALL (XLM-R)
4,mono_tagalog,bikol_test,all_xlmr,36.6667,0.71,0.367,0.191,0.153,TGL,BCL,ALL (XLM-R),BCL | ALL (XLM-R)
4,mono_tagalog,cebuano_test,all_xlmr,39.1304,0.804,0.391,0.248,0.1413,TGL,CEB,ALL (XLM-R),CEB | ALL (XLM-R)
4,mono_bikol,tagalog_test,trad,37.7358,0.48,0.377,0.278,0.0933,BCL,TGL,TRAD,TGL | TRAD
4,mono_bikol,bikol_test,trad,66.6667,0.679,0.667,0.163,0.4836,BCL,BCL,TRAD,BCL | TRAD
4,mono_bikol,cebuano_test,trad,65.2174,0.692,0.652,0.295,0.3901,BCL,CEB,TRAD,CEB | TRAD
4,mono_bikol,tagalog_test,trad_clgsngo,33.9623,0.409,0.34,0.296,0.0404,BCL,TGL,TRAD+CrossNGO,TGL | TRAD+CrossNGO
4,mono_bikol,bikol_test,trad_clgsngo,63.3333,0.628,0.633,0.182,0.4271,BCL,BCL,TRAD+CrossNGO,BCL | TRAD+CrossNGO
4,mono_bikol,cebuano_test,trad_clgsngo,65.2174,0.725,0.652,0.303,0.3871,BCL,CEB,TRAD+CrossNGO,CEB | TRAD+CrossNGO
4,mono_bikol,tagalog_test,mbert,26.4151,0.0,0.264,0.264,0.0,BCL,TGL,mBERT Embdng,TGL | mBERT Embdng
4,mono_bikol,bikol_test,mbert,73.3333,0.0,0.733,0.185,0.5522,BCL,BCL,mBERT Embdng,BCL | mBERT Embdng
4,mono_bikol,cebuano_test,mbert,57.971,0.0,0.58,0.385,0.2313,BCL,CEB,mBERT Embdng,CEB | mBERT Embdng
4,mono_bikol,tagalog_test,all,28.3019,0.0,0.283,0.267,0.0171,BCL,TGL,ALL (mBERT),TGL | ALL (mBERT)
4,mono_bikol,bikol_test,all,76.6667,0.0,0.767,0.166,0.6067,BCL,BCL,ALL (mBERT),BCL | ALL (mBERT)
4,mono_bikol,cebuano_test,all,57.971,0.0,0.58,0.385,0.2313,BCL,CEB,ALL (mBERT),CEB | ALL (mBERT)
4,mono_bikol,tagalog_test,xlmr,26.4151,0.0,0.264,0.264,0.0,BCL,TGL,XLM-R Embdng,TGL | XLM-R Embdng
4,mono_bikol,bikol_test,xlmr,76.6667,0.0,0.767,0.16,0.6082,BCL,BCL,XLM-R Embdng,BCL | XLM-R Embdng
4,mono_bikol,cebuano_test,xlmr,59.4203,0.0,0.594,0.354,0.272,BCL,CEB,XLM-R Embdng,CEB | XLM-R Embdng
4,mono_bikol,tagalog_test,all_xlmr,26.4151,0.0,0.264,0.264,0.0,BCL,TGL,ALL (XLM-R),TGL | ALL (XLM-R)
4,mono_bikol,bikol_test,all_xlmr,76.6667,0.0,0.767,0.16,0.6082,BCL,BCL,ALL (XLM-R),BCL | ALL (XLM-R)
